id_credvoucher,id_cliente,data_criacao,valor_voucher,tipo_credito,data_expiracao,id_compra
406,878,2011-05-14,373.36,crédito cancelamento,2012-05-13,1906.0
407,26,2016-02-06,586.83,crédito desculpa,2017-02-05,908.0
408,451,2010-07-19,813.65,crédito desculpa,2011-07-19,1587.0
409,947,2010-01-07,2177.1,crédito cancelamento,2011-01-07,147.0
410,335,2017-12-11,9666.26,crédito cancelamento,2018-12-11,1987.0
411,814,2020-04-03,4960.88,crédito desculpa,2021-04-03,1125.0
412,932,2014-06-13,339.31,crédito cancelamento,2015-06-13,629.0
413,670,2014-08-14,358.89,crédito cancelamento,2015-08-14,544.0
414,924,2017-11-28,67.34,crédito cancelamento,2018-11-28,1781.0
415,564,2011-09-16,5001.71,crédito cancelamento,2012-09-15,3341.0
416,832,2013-04-04,6102.63,cartão presente,2013-10-01,3057.0
417,111,2018-03-11,8009.02,crédito cancelamento,2019-03-11,4025.0
418,952,2016-09-05,137.73,crédito cancelamento,2017-09-05,169.0
419,733,2019-06-19,316.7,crédito desculpa,2020-06-18,1362.0
420,798,2011-12-20,1835.92,crédito cancelamento,2012-12-19,4164.0
421,91,2019-03-25,9121.74,crédito cancelamento,2020-03-24,
422,57,2010-01-20,128.18,crédito desculpa,2011-01-20,3126.0
423,899,2015-03-12,3535.11,cartão presente,2015-09-08,313.0
424,269,2011-07-06,2508.6,cartão presente,2012-01-02,3212.0
425,433,2010-10-18,4330.51,crédito cancelamento,2011-10-18,2271.0
426,723,2013-09-21,9499.8,crédito desculpa,2014-09-21,2140.0
427,791,2016-07-05,905.29,cartão presente,2017-01-01,
428,564,2018-06-01,713.22,cartão presente,2018-11-28,
429,585,2017-09-28,6437.05,crédito desculpa,2018-09-28,898.0
430,270,2019-11-04,2636.26,cartão presente,2020-05-02,1653.0
431,872,2020-01-09,7895.98,crédito cancelamento,2021-01-08,656.0
432,782,2019-04-17,556.43,crédito cancelamento,2020-04-16,2183.0
433,852,2015-06-13,778.02,crédito desculpa,2016-06-12,4639.0
434,900,2011-10-03,969.15,crédito cancelamento,2012-10-02,1074.0
435,330,2018-03-08,694.65,cartão presente,2018-09-04,390.0
436,419,2016-02-05,890.6,crédito desculpa,2017-02-04,1158.0
437,758,2012-05-06,4622.35,crédito desculpa,2013-05-06,1575.0
438,119,2016-06-24,6175.17,crédito cancelamento,2017-06-24,611.0
439,817,2011-01-12,705.51,crédito cancelamento,2012-01-12,506.0
440,62,2012-10-04,2787.0,crédito cancelamento,2013-10-04,1146.0
441,504,2015-10-26,2054.75,crédito cancelamento,2016-10-25,1199.0
442,320,2016-07-29,4020.1,crédito desculpa,2017-07-29,
443,615,2016-01-22,2869.21,crédito cancelamento,2017-01-21,4225.0
444,613,2020-02-08,5490.8,crédito cancelamento,2021-02-07,135.0
445,293,2018-04-30,5536.26,cartão presente,2018-10-27,690.0
446,570,2010-06-25,366.87,crédito cancelamento,2011-06-25,
447,594,2016-07-09,5536.16,crédito cancelamento,2017-07-09,774.0
448,887,2015-03-10,6720.76,crédito desculpa,2016-03-09,557.0
449,553,2014-02-25,732.47,crédito desculpa,2015-02-25,1098.0
450,47,2018-06-07,8844.73,crédito desculpa,2019-06-07,1386.0
451,439,2010-05-12,182.15,crédito cancelamento,2011-05-12,2949.0
452,725,2015-08-23,805.2,cartão presente,2016-02-19,2168.0
453,415,2016-03-26,6803.88,cartão presente,2016-09-22,299.0
454,174,2010-03-22,3269.02,crédito cancelamento,2011-03-22,1048.0
455,305,2011-01-11,1834.38,crédito desculpa,2012-01-11,831.0
456,66,2017-11-04,989.15,crédito desculpa,2018-11-04,928.0
457,648,2012-10-15,885.92,crédito cancelamento,2013-10-15,849.0
458,999,2019-04-02,28.59,crédito cancelamento,2020-04-01,379.0
459,308,2014-09-30,7142.95,cartão presente,2015-03-29,682.0
460,976,2015-05-01,716.64,cartão presente,2015-10-28,1497.0
461,881,2019-11-17,933.63,crédito cancelamento,2020-11-16,597.0
462,939,2017-04-15,636.42,crédito desculpa,2018-04-15,14.0
463,9,2019-11-23,147.38,crédito desculpa,2020-11-22,
464,602,2012-10-07,347.79,crédito desculpa,2013-10-07,79.0
465,847,2011-12-01,399.65,crédito desculpa,2012-11-30,
466,640,2013-06-20,2839.85,crédito desculpa,2014-06-20,1447.0
467,978,2013-05-02,724.92,crédito cancelamento,2014-05-02,
468,799,2015-03-11,7041.74,cartão presente,2015-09-07,4281.0
469,279,2019-08-05,3213.67,crédito cancelamento,2020-08-04,2750.0
470,108,2015-11-16,44.54,cartão presente,2016-05-14,4590.0
471,943,2014-03-02,147.42,cartão presente,2014-08-29,4537.0
472,828,2012-01-06,1090.93,crédito cancelamento,2013-01-05,1773.0
473,69,2019-09-03,5339.17,crédito cancelamento,2020-09-02,2133.0
474,105,2010-07-23,612.51,crédito cancelamento,2011-07-23,2527.0
475,75,2015-06-18,313.25,crédito cancelamento,2016-06-17,2421.0
476,344,2017-07-30,247.24,crédito cancelamento,2018-07-30,2052.0
477,313,2010-04-12,230.14,crédito desculpa,2011-04-12,2338.0
478,944,2019-08-23,5361.95,crédito cancelamento,2020-08-22,1731.0
479,167,2014-09-19,7422.8,crédito cancelamento,2015-09-19,197.0
480,718,2019-01-19,717.18,cartão presente,2019-07-18,938.0
481,702,2010-02-01,118.76,cartão presente,2010-07-31,514.0
482,407,2010-07-10,867.4,crédito desculpa,2011-07-10,4650.0
483,474,2011-06-10,505.87,cartão presente,2011-12-07,3595.0
484,357,2019-11-09,8945.27,crédito desculpa,2020-11-08,
485,989,2017-04-29,670.55,crédito cancelamento,2018-04-29,1739.0
486,593,2012-08-25,595.55,cartão presente,2013-02-21,2204.0
487,377,2019-10-01,6710.45,crédito cancelamento,2020-09-30,2532.0
488,627,2010-02-23,3881.69,cartão presente,2010-08-22,4149.0
489,766,2018-12-23,3343.7,crédito desculpa,2019-12-23,59.0
490,884,2014-01-15,276.25,crédito cancelamento,2015-01-15,1278.0
491,472,2011-11-29,543.47,crédito desculpa,2012-11-28,1415.0
492,463,2019-12-22,3484.26,crédito cancelamento,2020-12-21,3075.0
493,915,2012-07-26,4124.91,cartão presente,2013-01-22,2661.0
494,702,2015-03-31,4826.42,crédito cancelamento,2016-03-30,1225.0
495,271,2015-03-15,866.15,crédito desculpa,2016-03-14,3289.0
496,813,2012-03-01,898.52,cartão presente,2012-08-28,359.0
497,762,2017-10-27,950.15,cartão presente,2018-04-25,
498,252,2015-07-11,396.75,cartão presente,2016-01-07,2156.0
499,684,2012-10-06,34.47,crédito desculpa,2013-10-06,3610.0
500,64,2020-02-28,771.41,crédito cancelamento,2021-02-27,1896.0
501,115,2016-09-04,5160.01,cartão presente,2017-03-03,4503.0
502,120,2016-07-28,6691.43,cartão presente,2017-01-24,155.0
503,836,2017-05-09,969.04,cartão presente,2017-11-05,
504,243,2017-05-09,165.85,crédito cancelamento,2018-05-09,510.0
505,815,2013-09-15,135.01,crédito cancelamento,2014-09-15,2215.0
506,274,2011-03-25,276.97,cartão presente,2011-09-21,2259.0
507,150,2010-06-01,768.65,cartão presente,2010-11-28,765.0
508,978,2010-02-01,580.46,crédito desculpa,2011-02-01,425.0
509,874,2014-03-29,8902.38,cartão presente,2014-09-25,2185.0
510,648,2019-04-27,3204.8,cartão presente,2019-10-24,1704.0
511,675,2014-04-21,582.92,crédito cancelamento,2015-04-21,1148.0
512,494,2015-11-19,4000.84,cartão presente,2016-05-17,427.0
513,299,2015-10-02,4635.63,crédito desculpa,2016-10-01,2023.0
514,698,2011-07-23,126.35,cartão presente,2012-01-19,883.0
515,986,2019-02-27,892.8,cartão presente,2019-08-26,1115.0
516,783,2015-08-08,4996.49,crédito cancelamento,2016-08-07,2866.0
517,943,2011-10-21,267.19,crédito desculpa,2012-10-20,1647.0
518,397,2018-07-04,900.15,crédito cancelamento,2019-07-04,328.0
519,369,2016-09-09,648.05,crédito cancelamento,2017-09-09,536.0
520,451,2019-02-16,4418.05,crédito cancelamento,2020-02-16,
521,707,2013-08-11,226.21,crédito cancelamento,2014-08-11,
522,681,2018-04-14,289.49,crédito desculpa,2019-04-14,1122.0
523,20,2012-07-24,8520.62,crédito desculpa,2013-07-24,1.0
524,997,2011-05-26,1901.14,crédito cancelamento,2012-05-25,2033.0
525,195,2010-03-27,37.54,crédito desculpa,2011-03-27,1138.0
526,430,2013-02-03,1385.41,cartão presente,2013-08-02,88.0
527,854,2020-01-31,4308.47,cartão presente,2020-07-29,1904.0
528,541,2019-02-26,3660.97,crédito desculpa,2020-02-26,2711.0
529,964,2018-09-01,236.1,cartão presente,2019-02-28,1151.0
530,160,2017-06-10,277.44,crédito cancelamento,2018-06-10,2316.0
531,740,2014-10-06,562.36,cartão presente,2015-04-04,1857.0
532,405,2017-04-26,3107.03,crédito desculpa,2018-04-26,1635.0
533,418,2017-03-10,180.78,cartão presente,2017-09-06,1218.0
534,979,2011-03-03,4020.59,crédito desculpa,2012-03-02,
535,108,2010-04-01,4781.12,crédito desculpa,2011-04-01,1879.0
536,220,2010-10-04,8805.72,cartão presente,2011-04-02,
537,302,2017-12-28,8130.97,crédito desculpa,2018-12-28,433.0
538,902,2010-11-19,99.26,cartão presente,2011-05-18,2856.0
539,19,2012-09-02,640.54,crédito desculpa,2013-09-02,2043.0
540,926,2014-07-17,1209.8,cartão presente,2015-01-13,1602.0
541,782,2010-08-20,3363.49,crédito desculpa,2011-08-20,624.0
542,847,2013-08-07,827.88,crédito desculpa,2014-08-07,2685.0
543,860,2018-09-30,947.42,cartão presente,2019-03-29,132.0
544,83,2014-12-18,640.47,crédito cancelamento,2015-12-18,126.0
545,528,2012-09-05,371.85,crédito cancelamento,2013-09-05,
546,614,2018-07-22,440.61,cartão presente,2019-01-18,2920.0
547,564,2010-03-29,9818.34,crédito desculpa,2011-03-29,4379.0
548,615,2012-05-27,203.85,crédito desculpa,2013-05-27,2556.0
549,666,2011-03-07,780.93,cartão presente,2011-09-03,1846.0
550,849,2012-02-03,9337.04,crédito desculpa,2013-02-02,221.0
551,349,2013-07-17,372.66,cartão presente,2014-01-13,1779.0
552,880,2014-12-01,6046.04,crédito cancelamento,2015-12-01,984.0
553,609,2011-03-05,1809.98,cartão presente,2011-09-01,2440.0
554,509,2017-07-19,651.31,crédito desculpa,2018-07-19,423.0
555,219,2017-12-01,877.9,cartão presente,2018-05-30,39.0
556,329,2010-02-01,283.61,cartão presente,2010-07-31,1265.0
557,990,2015-09-20,6082.28,cartão presente,2016-03-18,208.0
558,828,2011-11-11,3164.91,crédito cancelamento,2012-11-10,2192.0
559,711,2010-03-05,894.61,crédito desculpa,2011-03-05,64.0
560,460,2010-07-07,251.94,crédito desculpa,2011-07-07,3050.0
561,624,2010-08-11,3900.4,crédito cancelamento,2011-08-11,431.0
562,319,2020-04-04,7799.97,crédito cancelamento,2021-04-04,
563,149,2010-10-25,7935.18,cartão presente,2011-04-23,
564,873,2012-04-14,4909.21,crédito cancelamento,2013-04-14,2423.0
565,971,2010-07-22,391.57,crédito desculpa,2011-07-22,1291.0
566,694,2020-02-05,5005.3,crédito cancelamento,2021-02-04,4981.0
567,314,2011-01-13,7489.03,crédito cancelamento,2012-01-13,2853.0
568,925,2018-11-19,7948.9,crédito desculpa,2019-11-19,2275.0
569,469,2020-02-05,5467.83,cartão presente,2020-08-03,2138.0
570,190,2014-11-30,9303.85,crédito cancelamento,2015-11-30,3303.0
571,566,2016-10-03,1774.13,cartão presente,2017-04-01,571.0
572,85,2019-06-14,891.22,crédito desculpa,2020-06-13,811.0
573,941,2017-03-10,395.61,crédito desculpa,2018-03-10,70.0
574,221,2019-11-04,683.27,crédito desculpa,2020-11-03,148.0
575,762,2012-09-09,7143.91,crédito desculpa,2013-09-09,3613.0
576,856,2013-06-23,119.13,cartão presente,2013-12-20,4686.0
577,614,2012-08-12,903.54,crédito desculpa,2013-08-12,3690.0
578,79,2015-09-01,362.38,crédito desculpa,2016-08-31,689.0
579,577,2014-05-21,384.33,crédito desculpa,2015-05-21,
580,399,2018-05-29,6458.64,crédito desculpa,2019-05-29,
581,171,2010-12-17,169.06,crédito desculpa,2011-12-17,3382.0
582,883,2018-04-06,2188.32,cartão presente,2018-10-03,1863.0
583,520,2011-04-14,828.3,crédito desculpa,2012-04-13,
584,690,2018-09-26,3392.5,crédito desculpa,2019-09-26,2491.0
585,429,2015-12-08,346.15,crédito cancelamento,2016-12-07,4226.0
586,525,2017-02-21,55.51,crédito desculpa,2018-02-21,411.0
587,399,2018-07-19,5079.11,cartão presente,2019-01-15,2482.0
588,683,2013-06-06,8288.85,cartão presente,2013-12-03,3485.0
589,916,2019-12-13,4801.56,crédito cancelamento,2020-12-12,1190.0
590,111,2014-11-27,9755.12,crédito cancelamento,2015-11-27,2649.0
591,502,2017-03-11,2316.2,cartão presente,2017-09-07,4031.0
592,18,2015-02-27,2147.79,crédito cancelamento,2016-02-27,157.0
593,453,2016-10-18,3314.07,crédito cancelamento,2017-10-18,182.0
594,819,2013-03-04,207.63,crédito desculpa,2014-03-04,2560.0
595,251,2015-10-08,828.06,crédito desculpa,2016-10-07,
596,158,2016-10-07,7196.41,cartão presente,2017-04-05,1475.0
597,505,2015-10-11,685.35,crédito cancelamento,2016-10-10,163.0
598,981,2013-09-12,6385.49,cartão presente,2014-03-11,
599,782,2019-09-24,261.63,crédito desculpa,2020-09-23,1936.0
600,554,2017-10-18,5862.36,cartão presente,2018-04-16,440.0
601,340,2016-05-25,484.07,cartão presente,2016-11-21,2226.0
602,429,2019-06-12,2867.02,crédito desculpa,2020-06-11,
603,714,2018-12-07,670.13,crédito cancelamento,2019-12-07,2657.0
604,399,2017-06-19,3394.69,crédito desculpa,2018-06-19,1037.0
605,588,2010-11-12,145.85,crédito desculpa,2011-11-12,986.0
606,992,2014-03-16,7352.53,crédito desculpa,2015-03-16,1337.0
607,270,2016-06-14,682.54,crédito cancelamento,2017-06-14,44.0
608,557,2014-01-19,848.1,crédito cancelamento,2015-01-19,
609,664,2010-04-03,888.13,crédito cancelamento,2011-04-03,1810.0
610,327,2012-09-11,198.0,crédito cancelamento,2013-09-11,2179.0
611,64,2013-04-16,5509.87,crédito cancelamento,2014-04-16,1818.0
612,723,2010-11-30,2308.0,crédito desculpa,2011-11-30,2955.0
613,458,2017-08-11,783.02,cartão presente,2018-02-07,3234.0
614,530,2013-12-15,538.62,cartão presente,2014-06-13,319.0
615,190,2013-10-04,992.49,crédito cancelamento,2014-10-04,4563.0
616,418,2014-03-21,5.79,crédito desculpa,2015-03-21,42.0
617,681,2013-02-12,1771.62,cartão presente,2013-08-11,460.0
618,118,2011-07-10,7182.55,crédito desculpa,2012-07-09,3270.0
619,728,2017-03-11,9659.01,cartão presente,2017-09-07,1911.0
620,46,2019-03-15,284.88,cartão presente,2019-09-11,741.0
621,171,2015-12-11,933.04,crédito cancelamento,2016-12-10,1441.0
622,994,2017-04-13,275.54,crédito desculpa,2018-04-13,2248.0
623,100,2013-11-06,396.78,crédito cancelamento,2014-11-06,2269.0
624,904,2013-10-19,1085.95,cartão presente,2014-04-17,2869.0
625,687,2011-04-10,855.8,cartão presente,2011-10-07,2870.0
626,301,2016-01-29,660.25,crédito cancelamento,2017-01-28,457.0
627,845,2015-09-25,71.09,crédito desculpa,2016-09-24,1179.0
628,619,2010-08-14,1943.63,cartão presente,2011-02-10,4333.0
629,969,2014-10-16,7390.51,cartão presente,2015-04-14,1081.0
630,611,2013-11-09,7429.05,cartão presente,2014-05-08,550.0
631,58,2011-02-24,9193.27,crédito desculpa,2012-02-24,252.0
632,911,2015-06-17,5083.12,crédito cancelamento,2016-06-16,1990.0
633,474,2017-03-26,8331.02,crédito cancelamento,2018-03-26,3979.0
634,361,2015-07-10,476.96,crédito cancelamento,2016-07-09,
635,511,2015-02-01,318.55,crédito cancelamento,2016-02-01,4663.0
636,930,2016-04-17,3604.77,crédito desculpa,2017-04-17,1165.0
637,60,2017-04-10,941.26,cartão presente,2017-10-07,
638,960,2012-06-04,5650.24,crédito cancelamento,2013-06-04,399.0
639,330,2018-12-28,9006.66,crédito cancelamento,2019-12-28,818.0
640,917,2017-12-21,16.74,cartão presente,2018-06-19,397.0
641,558,2011-01-30,750.51,crédito cancelamento,2012-01-30,2941.0
642,179,2015-11-21,7883.57,cartão presente,2016-05-19,3021.0
643,147,2010-07-31,6599.55,cartão presente,2011-01-27,1734.0
644,954,2015-02-06,456.72,cartão presente,2015-08-05,202.0
645,626,2018-04-18,890.74,cartão presente,2018-10-15,3438.0
646,738,2018-09-06,435.98,crédito desculpa,2019-09-06,226.0
647,964,2013-10-18,780.25,crédito cancelamento,2014-10-18,2563.0
648,620,2012-08-24,266.43,crédito cancelamento,2013-08-24,522.0
649,452,2019-03-08,185.33,cartão presente,2019-09-04,1369.0
650,487,2019-06-07,1652.87,crédito cancelamento,2020-06-06,973.0
651,722,2015-04-28,7233.03,cartão presente,2015-10-25,1112.0
652,813,2011-02-01,7754.21,crédito desculpa,2012-02-01,2087.0
653,2,2017-04-27,7357.21,crédito desculpa,2018-04-27,245.0
654,169,2012-04-07,9702.13,cartão presente,2012-10-04,1193.0
655,240,2012-12-17,219.05,crédito desculpa,2013-12-17,3131.0
656,864,2017-09-24,486.79,cartão presente,2018-03-23,1908.0
657,832,2011-11-12,80.01,cartão presente,2012-05-10,4346.0
658,763,2011-02-15,292.46,cartão presente,2011-08-14,2575.0
659,450,2010-02-14,386.85,cartão presente,2010-08-13,3002.0
660,208,2014-06-08,501.98,crédito desculpa,2015-06-08,1464.0
661,535,2010-09-26,6564.18,crédito desculpa,2011-09-26,2502.0
662,979,2015-01-17,791.05,crédito cancelamento,2016-01-17,4742.0
663,852,2018-05-19,9.45,crédito cancelamento,2019-05-19,1849.0
664,89,2010-06-18,903.77,cartão presente,2010-12-15,234.0
665,611,2010-09-14,100.86,cartão presente,2011-03-13,1527.0
666,496,2013-02-08,286.17,crédito desculpa,2014-02-08,304.0
667,21,2015-02-09,435.71,crédito cancelamento,2016-02-09,351.0
668,969,2017-07-30,111.44,crédito cancelamento,2018-07-30,1249.0
669,818,2014-08-16,26.39,cartão presente,2015-02-12,2499.0
670,972,2018-11-22,395.92,crédito cancelamento,2019-11-22,231.0
671,976,2011-01-07,685.74,crédito cancelamento,2012-01-07,48.0
672,601,2019-06-23,7200.69,cartão presente,2019-12-20,2343.0
673,836,2016-06-27,373.45,crédito cancelamento,2017-06-27,
674,862,2017-02-28,3287.52,cartão presente,2017-08-27,587.0
675,921,2013-09-15,5449.14,crédito cancelamento,2014-09-15,219.0
676,312,2018-03-07,5449.13,cartão presente,2018-09-03,497.0
677,865,2018-04-23,2152.4,crédito desculpa,2019-04-23,18.0
678,948,2013-03-24,4594.43,crédito desculpa,2014-03-24,738.0
679,924,2015-11-27,573.43,crédito cancelamento,2016-11-26,3737.0
680,891,2019-12-08,3609.84,cartão presente,2020-06-05,1858.0
681,540,2019-06-27,461.92,crédito desculpa,2020-06-26,783.0
682,478,2016-07-08,449.13,crédito cancelamento,2017-07-08,72.0
683,220,2012-03-10,8360.35,crédito cancelamento,2013-03-10,3526.0
684,747,2014-08-21,46.2,cartão presente,2015-02-17,1474.0
685,924,2011-09-11,10.46,crédito cancelamento,2012-09-10,1241.0
686,524,2014-07-12,508.97,cartão presente,2015-01-08,1754.0
687,389,2016-04-26,862.67,crédito desculpa,2017-04-26,3173.0
688,321,2018-10-03,3620.77,crédito desculpa,2019-10-03,38.0
689,483,2013-05-19,770.84,crédito cancelamento,2014-05-19,352.0
690,69,2017-09-25,6845.35,cartão presente,2018-03-24,887.0
691,539,2012-05-13,5183.28,cartão presente,2012-11-09,1425.0
692,186,2010-08-10,3693.3,crédito desculpa,2011-08-10,3044.0
693,741,2013-08-23,3716.15,crédito desculpa,2014-08-23,
694,338,2019-09-04,4813.34,crédito cancelamento,2020-09-03,1962.0
695,88,2012-08-04,788.69,crédito cancelamento,2013-08-04,1865.0
696,507,2013-05-10,3139.35,crédito cancelamento,2014-05-10,403.0
697,402,2016-05-11,500.06,cartão presente,2016-11-07,370.0
698,362,2013-09-05,402.44,cartão presente,2014-03-04,2360.0
699,590,2019-11-07,4281.66,crédito cancelamento,2020-11-06,3127.0
700,853,2020-04-17,24.5,crédito cancelamento,2021-04-17,357.0
701,245,2017-11-04,637.45,crédito cancelamento,2018-11-04,101.0
702,96,2010-11-12,371.17,crédito desculpa,2011-11-12,1293.0
703,402,2011-06-27,5841.93,crédito cancelamento,2012-06-26,2686.0
704,251,2017-08-15,8524.06,crédito cancelamento,2018-08-15,
705,966,2013-08-17,6305.12,crédito cancelamento,2014-08-17,1631.0
706,881,2010-10-29,599.52,crédito desculpa,2011-10-29,453.0
707,820,2016-03-04,968.58,cartão presente,2016-08-31,253.0
708,323,2018-01-24,6890.6,crédito cancelamento,2019-01-24,858.0
709,778,2017-07-19,5992.83,crédito cancelamento,2018-07-19,688.0
710,541,2013-12-28,972.91,cartão presente,2014-06-26,3463.0
711,493,2017-06-05,1202.41,crédito desculpa,2018-06-05,1052.0
712,953,2019-01-27,5395.5,crédito desculpa,2020-01-27,2684.0
713,175,2010-04-13,5216.88,crédito desculpa,2011-04-13,128.0
714,216,2010-10-16,1782.62,crédito cancelamento,2011-10-16,238.0
715,866,2012-05-19,569.28,cartão presente,2012-11-15,1952.0
716,732,2015-08-21,5399.12,crédito desculpa,2016-08-20,146.0
717,121,2011-03-03,8212.62,cartão presente,2011-08-30,1214.0
718,343,2011-11-09,288.86,cartão presente,2012-05-07,144.0
719,597,2012-12-11,5261.13,crédito cancelamento,2013-12-11,279.0
720,463,2015-11-02,352.67,crédito desculpa,2016-11-01,
721,19,2010-02-04,4425.43,crédito desculpa,2011-02-04,3486.0
722,685,2012-06-24,853.89,crédito desculpa,2013-06-24,
723,689,2017-11-01,407.89,crédito desculpa,2018-11-01,1495.0
724,274,2014-07-02,194.81,crédito desculpa,2015-07-02,1012.0
