id_compra,id_cliente,data_compra,valor_compra
3456,303,2010-07-20,9030.98
3457,172,2013-07-13,435.75
3458,133,2015-07-26,817.7
3459,676,2013-01-29,796.72
3460,810,2015-11-06,9.95
3461,260,2015-01-12,2426.47
3462,668,2015-04-10,5995.69
3463,541,2014-01-27,972.91
3464,165,2011-12-20,5490.6
3465,315,2015-12-19,877.37
3466,423,2019-01-30,9042.09
3467,248,2019-10-05,677.92
3468,104,2013-09-27,493.0
3469,797,2012-10-13,995.97
3470,495,2017-02-17,8205.71
3471,48,2017-09-29,8365.75
3472,694,2014-10-27,3657.06
3473,840,2017-05-14,9051.51
3474,350,2013-12-24,222.03
3475,195,2017-03-12,466.76
3476,499,2016-07-20,2872.84
3477,755,2012-04-12,2501.94
3478,133,2015-02-08,3115.8
3479,204,2011-12-04,7253.84
3480,294,2011-02-26,1803.63
3481,95,2016-09-19,7912.53
3482,984,2015-06-07,9846.88
3483,188,2015-12-26,28.63
3484,207,2020-03-04,461.94
3485,683,2013-08-25,8288.85
3486,19,2011-01-09,4425.43
3487,733,2019-12-15,132.7
3488,10,2019-08-14,656.55
3489,57,2015-03-26,2032.6
3490,432,2012-05-13,135.82
3491,365,2015-06-12,583.78
3492,806,2020-05-04,237.96
3493,691,2016-12-19,5042.78
3494,288,2015-04-04,674.37
3495,547,2019-04-21,8901.47
3496,249,2018-12-10,319.2
3497,995,2020-11-17,5816.86
3498,179,2013-04-28,4251.13
3499,34,2012-09-01,4051.88
3500,264,2019-11-29,1521.49
3501,891,2017-04-08,1404.42
3502,762,2019-08-16,6496.77
3503,212,2019-09-17,903.63
3504,535,2014-06-30,92.65
3505,771,2016-02-19,7281.56
3506,492,2016-03-29,685.42
3507,945,2015-10-03,563.83
3508,97,2018-03-21,6343.89
3509,676,2012-12-18,5349.42
3510,58,2016-03-16,348.33
3511,425,2018-07-04,9839.38
3512,145,2018-01-18,1110.19
3513,450,2016-11-12,779.1
3514,476,2013-02-20,5838.5
3515,625,2012-07-16,6593.37
3516,179,2019-07-12,470.16
3517,681,2017-09-26,893.84
3518,759,2012-05-16,960.77
3519,475,2013-08-06,18.63
3520,477,2013-09-07,3230.22
3521,138,2017-11-16,5744.09
3522,711,2017-09-01,4947.95
3523,165,2018-03-14,793.19
3524,941,2019-01-25,353.22
3525,412,2017-02-13,3659.04
3526,220,2012-06-15,8360.35
3527,321,2012-08-31,332.68
3528,431,2017-10-04,50.12
3529,448,2019-10-29,1582.29
3530,187,2012-04-11,5987.03
3531,565,2013-06-16,993.94
3532,419,2012-03-19,3816.04
3533,947,2010-06-21,266.16
3534,97,2016-09-07,4392.77
3535,811,2013-06-30,4954.27
3536,338,2016-11-04,37.54
3537,542,2020-10-09,2333.09
3538,829,2015-02-03,343.22
3539,672,2016-09-25,5363.66
3540,342,2013-12-27,8828.35
3541,331,2017-09-28,8313.16
3542,6,2014-10-22,1349.19
3543,681,2012-02-03,44.57
3544,939,2019-03-12,7280.15
3545,233,2012-01-23,13.58
3546,24,2012-06-20,2087.34
3547,421,2016-07-12,8958.27
3548,918,2015-02-13,778.17
3549,102,2011-12-21,16.09
3550,429,2020-04-01,1071.19
3551,242,2019-03-08,979.27
3552,374,2010-10-07,3164.38
3553,141,2017-02-18,300.3
3554,672,2015-05-31,637.88
3555,917,2016-03-10,8.07
3556,629,2014-05-11,342.77
3557,56,2016-10-24,5790.14
3558,67,2018-02-17,2049.51
3559,371,2019-10-13,877.64
3560,992,2018-08-20,53.02
3561,342,2019-12-11,1823.85
3562,583,2019-02-24,569.55
3563,800,2015-10-30,5228.77
3564,539,2018-03-13,8291.46
3565,373,2019-06-30,988.33
3566,205,2011-07-09,714.47
3567,345,2012-10-02,895.7
3568,375,2011-11-06,20.03
3569,488,2014-01-01,917.01
3570,32,2011-01-17,8659.84
3571,704,2020-04-08,415.18
3572,351,2014-11-12,3103.26
3573,202,2013-11-25,8076.05
3574,483,2017-05-14,382.91
3575,826,2015-12-21,150.67
3576,813,2013-04-05,805.69
3577,15,2016-11-05,1093.0
3578,546,2016-12-20,1917.62
3579,396,2012-08-03,2560.35
3580,325,2015-12-04,51.43
3581,551,2017-01-24,941.99
3582,487,2010-06-07,5767.52
3583,479,2013-10-20,3257.17
3584,180,2019-07-27,3380.3
3585,455,2011-04-22,225.48
3586,857,2014-11-01,41.58
3587,878,2014-08-29,8208.84
3588,660,2013-05-06,6814.72
3589,426,2017-12-13,273.26
3590,18,2019-07-14,437.95
3591,280,2019-12-10,866.89
3592,820,2019-09-25,961.65
3593,2,2016-08-17,1793.13
3594,100,2020-05-29,470.15
3595,474,2011-11-17,505.87
3596,295,2010-12-01,2872.66
3597,150,2020-06-04,835.0
3598,864,2016-07-10,998.93
3599,854,2014-10-13,8096.89
3600,865,2010-08-30,3139.18
3601,541,2010-09-25,519.49
3602,108,2019-10-21,1050.94
3603,533,2011-12-07,672.8
3604,457,2012-11-19,8798.96
3605,347,2020-03-12,303.59
3606,211,2020-02-23,8773.48
3607,349,2012-10-05,210.65
3608,203,2011-05-20,6249.37
3609,371,2015-07-04,513.43
3610,684,2013-04-29,34.47
3611,690,2013-08-28,4497.34
3612,282,2020-01-18,681.15
3613,762,2013-04-02,7143.91
3614,161,2020-06-05,647.67
3615,927,2016-09-24,5731.55
3616,703,2010-03-09,8403.49
3617,957,2012-08-16,452.31
3618,269,2011-05-05,373.44
3619,773,2018-10-12,4437.16
3620,864,2014-03-10,271.52
3621,914,2011-01-04,3033.4
3622,573,2012-04-29,7777.48
3623,322,2017-12-26,2089.45
3624,830,2015-05-23,8055.51
3625,294,2015-02-09,254.15
3626,24,2018-06-05,6947.99
3627,919,2019-08-12,8542.55
3628,373,2013-05-03,8856.83
3629,353,2012-01-08,251.82
3630,546,2014-10-14,94.46
3631,763,2018-03-29,676.47
3632,602,2019-05-28,977.52
3633,626,2019-02-26,4530.84
3634,788,2010-09-19,272.82
3635,526,2020-08-16,365.84
3636,409,2017-08-09,248.44
3637,641,2011-01-16,5929.11
3638,667,2018-01-22,515.25
3639,856,2011-01-01,1744.0
3640,940,2010-02-10,920.13
3641,116,2019-08-06,1620.94
3642,875,2015-04-25,334.26
3643,786,2011-06-22,599.74
3644,199,2018-10-01,8046.19
3645,755,2010-06-02,889.51
3646,762,2012-01-16,822.66
3647,649,2014-05-18,2468.11
3648,934,2013-09-15,67.07
3649,450,2015-05-22,1707.8
3650,558,2018-08-10,153.88
3651,163,2013-04-26,600.68
3652,631,2016-01-14,8236.92
3653,906,2017-10-21,302.66
3654,173,2016-09-04,744.71
3655,17,2013-11-25,1330.95
3656,111,2018-09-10,8845.73
3657,956,2013-06-26,856.3
3658,546,2017-05-06,9327.5
3659,238,2020-03-09,952.47
3660,347,2018-07-24,9586.6
3661,655,2016-05-28,9046.23
3662,48,2013-05-13,312.22
3663,414,2013-04-21,8863.87
3664,472,2013-10-22,4061.77
3665,435,2016-05-03,7962.84
3666,162,2011-12-04,328.63
3667,721,2012-11-18,301.39
3668,417,2011-06-20,667.04
3669,968,2018-09-19,706.53
3670,689,2018-02-24,518.42
3671,698,2011-01-24,606.38
3672,247,2012-06-19,3089.49
3673,881,2014-08-28,254.77
3674,671,2019-04-06,6787.92
3675,20,2018-04-18,6375.53
3676,897,2012-09-13,7176.25
3677,482,2015-07-30,780.26
3678,570,2019-05-05,949.36
3679,135,2019-02-09,554.18
3680,422,2010-08-01,1467.39
3681,609,2012-06-07,445.21
3682,938,2019-01-15,92.5
3683,5,2012-02-17,7346.6
3684,289,2015-03-26,4906.36
3685,266,2014-08-12,3720.08
3686,379,2012-11-05,2854.1
3687,960,2013-05-10,652.88
3688,166,2017-01-08,487.04
3689,163,2018-07-24,560.71
3690,614,2012-12-25,903.54
3691,693,2017-09-25,1894.15
3692,390,2012-01-09,8799.82
3693,492,2015-07-22,9743.44
3694,256,2018-12-03,618.28
3695,908,2011-04-14,9104.81
3696,967,2015-08-29,441.52
3697,103,2013-03-12,82.0
3698,973,2016-12-18,5088.73
3699,816,2010-07-12,2979.38
3700,222,2019-06-23,779.96
3701,301,2018-12-17,377.43
3702,403,2014-06-08,6760.84
3703,433,2011-07-24,475.82
3704,390,2017-07-20,71.33
3705,895,2012-10-24,699.91
3706,514,2020-04-17,251.46
3707,381,2015-08-31,7056.16
3708,958,2015-04-19,6349.25
3709,520,2016-02-18,495.19
3710,865,2012-06-16,30.79
3711,333,2018-04-24,560.7
3712,165,2015-07-07,480.46
3713,185,2012-08-24,407.57
3714,206,2018-11-17,1732.82
3715,158,2010-07-12,5183.45
3716,48,2020-01-23,615.56
3717,962,2019-12-12,89.34
3718,266,2018-07-17,1661.48
3719,231,2014-08-16,2956.59
3720,791,2020-07-23,6316.05
3721,476,2016-01-31,1425.21
3722,185,2018-11-05,62.55
3723,928,2015-07-02,671.3
3724,496,2011-07-08,7781.01
3725,404,2011-06-08,7272.09
3726,948,2015-12-16,683.28
3727,920,2016-08-25,8624.23
3728,748,2013-12-12,8278.27
3729,173,2020-08-12,352.75
3730,945,2016-09-06,120.41
3731,40,2016-01-20,8571.17
3732,740,2012-11-13,7117.56
3733,712,2014-01-14,193.82
3734,42,2010-06-18,85.98
3735,502,2015-04-02,823.67
3736,276,2019-02-10,4652.21
3737,924,2016-04-17,573.43
3738,879,2010-10-03,307.53
3739,599,2020-04-25,859.63
3740,661,2013-10-13,347.78
3741,484,2017-10-18,844.7
3742,571,2015-03-15,166.84
3743,183,2018-10-31,6453.13
3744,710,2011-10-12,715.63
3745,604,2017-05-25,9091.88
3746,816,2014-04-10,372.92
3747,514,2012-09-17,978.78
3748,596,2019-08-16,107.75
3749,39,2012-02-25,931.48
3750,986,2017-06-17,465.79
3751,698,2018-12-20,593.39
3752,150,2016-05-03,9668.53
3753,35,2016-07-10,1063.25
3754,22,2016-12-09,3046.15
3755,806,2014-07-26,776.91
3756,641,2015-12-06,4049.75
3757,974,2014-03-14,829.11
3758,673,2016-05-03,9311.41
3759,913,2017-08-11,3389.26
3760,937,2017-09-18,6195.89
3761,861,2013-03-26,90.18
3762,592,2010-11-26,1048.31
3763,709,2017-03-21,6523.93
3764,214,2015-09-25,849.14
3765,582,2011-12-14,2391.88
3766,559,2020-06-30,595.97
3767,350,2015-09-22,627.86
3768,176,2012-12-02,585.67
3769,938,2018-10-13,4868.28
3770,565,2015-12-03,4090.58
3771,884,2016-09-11,45.02
3772,614,2012-02-29,520.23
3773,752,2014-11-10,19.57
3774,938,2019-06-14,59.82
3775,73,2018-03-18,6295.82
3776,609,2019-07-09,3945.34
3777,675,2012-06-19,7158.01
3778,254,2020-06-09,7213.52
3779,756,2011-07-06,791.68
3780,289,2017-06-02,833.64
3781,36,2015-04-28,842.62
3782,208,2020-03-18,257.55
3783,944,2014-01-08,3103.73
3784,261,2013-02-06,317.33
3785,444,2014-03-21,4218.34
3786,371,2012-08-08,2139.64
3787,687,2010-06-16,6502.63
3788,969,2015-08-05,5174.22
3789,170,2017-03-20,402.25
3790,837,2010-07-30,8809.77
3791,815,2011-06-28,1726.84
3792,523,2014-06-12,333.24
3793,918,2011-01-11,471.41
3794,744,2010-11-04,415.8
3795,539,2013-04-11,167.54
3796,291,2019-01-02,993.3
3797,78,2017-09-01,8355.46
3798,713,2017-02-25,90.62
3799,372,2017-08-08,3986.64
3800,547,2019-05-11,272.65
3801,746,2011-10-19,349.15
3802,272,2015-04-11,160.97
3803,454,2016-12-22,946.59
3804,349,2012-08-03,523.01
3805,936,2015-10-18,282.17
3806,673,2011-02-21,627.48
3807,603,2019-12-15,84.39
3808,508,2015-01-11,914.01
3809,185,2018-07-14,88.73
3810,487,2010-03-15,7143.47
3811,267,2015-03-27,8622.49
3812,230,2018-05-25,19.37
3813,148,2010-10-05,874.24
3814,951,2013-06-24,345.95
3815,553,2013-12-01,763.41
3816,681,2013-12-22,1292.71
3817,802,2010-08-21,173.21
3818,381,2013-09-14,9276.84
3819,634,2014-08-11,683.35
3820,469,2017-01-02,671.11
3821,154,2014-02-01,554.1
3822,279,2015-03-08,68.43
3823,262,2016-10-07,1466.63
3824,822,2020-01-11,9631.15
3825,746,2016-05-12,973.12
3826,919,2019-07-12,6032.82
3827,621,2018-07-12,653.9
3828,918,2018-07-07,5.34
3829,323,2015-10-16,656.48
3830,597,2020-06-27,228.74
3831,332,2012-11-18,2366.11
3832,409,2011-05-15,578.61
3833,883,2011-01-07,883.22
3834,745,2011-05-02,196.68
3835,945,2020-03-09,353.6
3836,213,2019-05-01,25.21
3837,7,2011-10-20,1742.32
3838,274,2012-01-13,4904.48
3839,35,2015-08-26,7620.39
3840,653,2015-11-29,1632.56
3841,120,2019-08-25,9311.89
3842,358,2017-07-06,469.57
3843,221,2019-12-27,423.15
3844,98,2015-05-08,9064.45
3845,840,2019-07-31,985.29
3846,732,2010-11-05,26.05
3847,46,2013-02-06,506.0
3848,391,2012-01-19,3149.08
3849,733,2017-07-21,767.68
3850,586,2012-09-14,850.79
3851,278,2016-09-29,799.3
3852,594,2019-04-05,527.99
3853,502,2016-07-24,4615.22
3854,170,2018-06-19,805.74
3855,21,2017-07-04,6610.17
3856,621,2018-03-19,130.87
3857,97,2011-01-06,154.1
3858,458,2017-11-08,900.44
3859,17,2020-09-24,8.59
3860,939,2014-09-25,47.36
3861,582,2016-07-28,240.42
3862,716,2010-12-21,3930.75
3863,240,2017-04-11,598.02
3864,753,2015-12-21,11.49
3865,949,2013-06-30,6797.63
3866,511,2014-10-10,7024.82
3867,119,2010-12-17,73.68
3868,665,2013-03-06,9012.59
3869,333,2020-03-11,9126.38
3870,71,2013-04-04,805.52
3871,75,2017-07-09,972.76
3872,975,2012-01-02,494.58
3873,574,2017-10-02,855.19
3874,845,2012-04-21,5173.67
3875,618,2012-02-19,493.73
3876,986,2011-11-17,45.35
3877,180,2010-02-02,259.12
3878,799,2013-05-27,9500.09
3879,632,2011-01-07,833.61
3880,971,2010-04-07,5558.88
3881,72,2013-03-24,696.98
3882,377,2010-09-13,559.83
3883,312,2017-11-15,13.73
3884,201,2012-02-09,6688.97
3885,683,2017-09-09,257.32
3886,476,2016-07-13,957.34
3887,703,2018-01-26,1240.63
3888,180,2012-03-22,4888.17
3889,79,2015-03-24,334.43
3890,7,2011-04-25,596.77
3891,907,2020-07-13,243.95
3892,430,2011-04-16,317.1
3893,349,2020-12-19,704.93
3894,454,2017-10-17,6771.62
3895,968,2017-02-18,9781.65
3896,928,2016-03-09,656.78
3897,196,2013-11-25,6.0
3898,865,2011-07-25,3517.82
3899,384,2020-09-18,9486.65
3900,556,2020-11-08,832.69
3901,271,2019-10-14,6261.09
3902,580,2013-03-29,4314.78
3903,315,2015-07-02,3815.34
3904,744,2019-07-21,5869.51
3905,820,2012-04-07,320.76
3906,846,2018-02-05,823.72
3907,865,2014-03-24,73.83
3908,932,2010-07-05,4409.15
3909,61,2012-04-15,924.73
3910,238,2013-03-05,3.56
3911,942,2013-08-13,146.57
3912,342,2010-03-06,848.45
3913,217,2017-12-25,422.8
3914,471,2017-04-05,933.11
3915,602,2016-05-19,93.85
3916,236,2015-12-14,706.32
3917,907,2014-06-22,6417.84
3918,489,2014-01-24,476.01
3919,828,2010-10-17,4542.4
3920,729,2014-10-01,988.81
3921,628,2017-01-21,8779.58
3922,395,2017-12-29,7959.33
3923,660,2015-10-24,42.86
3924,600,2015-03-30,4633.45
3925,671,2013-12-15,8069.77
3926,356,2016-03-31,23.51
3927,468,2010-08-22,271.06
3928,96,2017-12-11,9520.76
3929,851,2012-05-22,247.57
3930,112,2019-08-04,2600.63
3931,2,2010-11-06,1509.12
3932,467,2012-08-17,3719.76
3933,91,2018-07-23,872.96
3934,561,2016-12-08,844.77
3935,720,2016-07-13,842.73
3936,435,2016-11-14,3877.87
3937,410,2019-05-11,1397.48
3938,46,2015-02-01,6966.53
3939,157,2012-01-13,235.93
3940,676,2019-06-08,5368.5
3941,233,2014-05-29,462.64
3942,938,2014-08-17,161.03
3943,785,2015-01-17,815.96
3944,31,2011-08-06,8404.63
3945,744,2014-04-27,139.59
3946,550,2018-08-10,231.27
3947,369,2011-12-24,2298.38
3948,20,2014-05-04,1943.36
3949,979,2017-01-04,8490.16
3950,580,2021-02-02,454.89
3951,932,2018-03-23,1887.3
3952,768,2015-06-26,2608.68
3953,470,2014-05-17,8596.55
3954,41,2013-07-01,865.71
3955,57,2016-11-16,1895.48
3956,41,2014-04-23,855.1
3957,716,2011-01-05,8639.9
3958,99,2020-02-29,504.4
3959,995,2018-06-06,1241.59
3960,219,2019-08-29,113.98
3961,963,2019-06-29,9655.65
3962,542,2019-07-03,1892.47
3963,298,2016-12-18,381.9
3964,449,2018-03-12,3686.28
3965,206,2010-07-08,4195.86
3966,86,2013-09-08,194.52
3967,13,2011-09-19,333.49
3968,711,2011-11-29,10.26
3969,1,2020-11-08,268.51
3970,184,2014-04-19,6493.38
3971,299,2016-08-15,397.07
3972,61,2012-08-29,6369.89
3973,345,2016-07-11,2753.0
3974,178,2012-09-26,663.67
3975,389,2014-09-25,499.57
3976,846,2019-01-26,6995.19
3977,98,2019-07-25,3795.8
3978,265,2016-10-25,887.46
3979,474,2018-01-26,8331.02
3980,531,2016-09-07,232.86
3981,12,2010-01-05,21.34
3982,12,2014-08-20,82.72
3983,893,2014-12-20,4538.02
3984,398,2020-02-13,834.19
3985,733,2016-06-08,2761.58
3986,710,2017-06-21,5835.02
3987,302,2013-10-18,48.91
3988,608,2010-04-05,9307.5
3989,37,2019-08-03,253.84
3990,253,2015-01-24,3862.7
3991,158,2012-07-09,458.66
3992,185,2010-11-22,251.21
3993,878,2019-01-16,8894.58
3994,176,2017-07-03,966.39
3995,681,2013-08-02,873.01
3996,97,2013-03-07,9418.92
3997,401,2014-08-02,6740.7
3998,134,2014-11-12,982.33
3999,549,2016-02-18,467.24
4000,44,2012-08-11,9842.54
4001,18,2017-12-04,6869.17
4002,913,2017-09-06,117.17
4003,609,2020-02-23,941.25
4004,598,2011-02-07,459.66
4005,255,2012-09-13,7579.59
4006,780,2018-03-16,69.61
4007,624,2017-04-05,7960.52
4008,425,2011-04-24,548.84
4009,414,2019-09-12,2098.97
4010,201,2020-01-31,3229.38
4011,748,2019-04-27,466.84
4012,960,2020-01-21,812.66
4013,106,2014-04-25,752.57
4014,957,2013-01-30,8925.8
4015,5,2019-11-09,636.34
4016,436,2019-11-30,903.3
4017,42,2012-10-20,416.76
4018,305,2017-10-17,9337.64
4019,295,2017-08-19,700.64
4020,944,2012-08-04,617.52
4021,716,2010-01-25,844.65
4022,87,2014-09-21,187.11
4023,731,2015-11-09,75.9
4024,905,2013-11-18,5621.93
4025,111,2018-04-21,8009.02
4026,27,2011-09-15,648.91
4027,522,2015-05-11,619.16
4028,622,2017-04-21,7028.37
4029,798,2011-02-23,3484.9
4030,491,2012-06-05,810.83
4031,502,2017-05-06,2316.2
4032,364,2015-09-01,364.29
4033,828,2016-07-16,7073.33
4034,603,2011-01-11,617.64
4035,291,2014-01-13,49.47
4036,439,2016-05-06,49.7
4037,470,2020-05-15,235.5
4038,545,2017-08-03,402.14
4039,716,2010-04-24,823.58
4040,271,2011-02-01,5325.49
4041,416,2011-04-02,4936.04
4042,795,2016-10-07,3544.79
4043,246,2015-01-07,592.09
4044,692,2017-09-30,4473.66
4045,242,2018-02-10,2681.08
4046,738,2010-12-28,3162.56
4047,757,2011-10-20,275.28
4048,671,2014-02-13,73.8
4049,339,2020-07-31,7636.5
4050,907,2015-03-10,9.33
4051,177,2011-05-14,832.08
4052,754,2014-10-25,187.41
4053,851,2013-04-23,990.25
4054,263,2011-04-10,410.51
4055,487,2012-10-26,428.74
4056,750,2020-03-05,1982.87
4057,818,2016-10-19,8971.31
4058,766,2014-02-10,733.54
4059,530,2017-11-27,4649.42
4060,391,2017-10-05,4977.73
4061,16,2015-02-15,11.38
4062,249,2011-10-11,2468.13
4063,173,2019-06-14,8641.14
4064,288,2015-08-27,2421.59
4065,488,2013-01-28,793.69
4066,876,2014-12-04,7107.73
4067,843,2015-05-22,6689.22
4068,506,2018-02-16,299.21
4069,310,2019-02-03,321.38
4070,639,2015-10-07,354.89
4071,542,2012-01-31,6007.85
4072,997,2011-10-31,5684.17
4073,108,2011-07-15,3527.86
4074,657,2015-06-06,4683.71
4075,901,2014-12-31,7658.84
4076,449,2018-03-07,4077.57
4077,142,2015-05-27,487.54
4078,468,2012-01-30,672.58
4079,574,2011-06-02,337.81
4080,465,2016-03-03,4915.12
4081,419,2019-11-07,866.71
4082,579,2016-01-02,539.14
4083,216,2013-09-15,265.14
4084,666,2019-09-22,551.57
4085,783,2016-02-03,9615.97
4086,555,2012-11-08,629.5
4087,373,2017-07-03,473.24
4088,792,2020-02-25,9631.72
4089,836,2018-01-13,4482.37
4090,838,2014-03-23,235.61
4091,783,2010-10-06,8879.64
4092,338,2019-03-01,8899.8
4093,575,2010-11-14,2348.37
4094,745,2017-06-15,285.9
4095,31,2017-06-01,667.92
4096,894,2019-06-27,460.36
4097,63,2020-07-21,9506.48
4098,192,2010-11-03,797.84
4099,829,2016-10-10,3084.99
4100,301,2010-07-15,8055.5
4101,650,2020-01-22,247.88
4102,925,2017-10-12,74.23
4103,248,2021-01-03,990.69
4104,346,2012-11-27,8385.19
4105,565,2012-07-05,4863.82
4106,468,2013-08-22,596.28
4107,17,2015-03-06,504.68
4108,162,2013-07-11,7343.91
4109,895,2017-11-07,2554.87
4110,924,2019-12-17,5623.89
4111,65,2015-04-16,840.81
4112,832,2013-01-19,297.07
4113,176,2011-02-17,9418.18
4114,500,2010-02-22,858.59
4115,773,2020-03-14,973.39
4116,449,2010-10-07,5124.62
4117,652,2018-01-18,2810.33
4118,269,2012-01-22,250.19
4119,619,2016-03-16,704.42
4120,211,2013-05-18,698.08
4121,695,2014-11-14,410.3
4122,651,2013-02-25,5094.4
4123,598,2011-11-11,2255.28
4124,805,2014-12-12,6267.82
4125,260,2010-08-12,4553.79
4126,752,2018-10-16,4585.14
4127,197,2011-07-13,3648.01
4128,169,2012-04-06,3593.28
4129,211,2013-12-21,170.92
4130,578,2011-07-06,6309.56
4131,107,2016-01-02,75.3
4132,434,2016-08-11,185.47
4133,274,2011-05-04,6438.54
4134,235,2013-01-20,1125.19
4135,787,2012-08-24,620.76
4136,342,2017-11-22,606.5
4137,687,2015-06-21,5537.84
4138,645,2018-02-20,729.82
4139,970,2019-01-12,289.13
4140,929,2015-11-22,830.1
4141,514,2010-07-29,1915.62
4142,878,2016-01-09,4472.14
4143,948,2011-11-21,928.7
4144,914,2018-08-06,853.03
4145,936,2011-09-10,328.51
4146,48,2013-02-21,2345.08
4147,964,2012-09-01,160.41
4148,269,2018-10-27,5986.03
4149,627,2010-03-18,3881.69
4150,740,2012-10-09,7518.47
4151,7,2016-02-18,9131.64
4152,959,2016-01-22,194.68
4153,706,2017-04-21,187.33
4154,31,2011-08-01,3507.87
4155,209,2016-01-29,6235.79
4156,343,2018-12-06,6276.74
4157,19,2019-05-11,570.34
4158,594,2011-09-06,5267.71
4159,801,2013-08-27,524.97
4160,752,2010-05-10,44.7
4161,888,2020-04-20,602.58
4162,661,2015-07-22,841.94
4163,524,2019-11-23,552.42
4164,798,2012-12-08,1835.92
4165,134,2012-12-01,982.7
4166,879,2019-04-19,2459.63
4167,959,2015-10-04,822.66
4168,96,2017-12-26,3039.64
4169,479,2010-08-10,163.88
4170,343,2017-12-29,957.23
4171,760,2018-03-01,822.02
4172,670,2016-12-12,49.19
4173,130,2014-06-12,818.18
4174,489,2019-06-18,68.58
4175,432,2013-11-25,3948.31
4176,15,2017-11-10,6347.1
4177,935,2010-06-11,545.54
4178,333,2016-12-19,215.79
4179,474,2011-08-23,842.96
4180,566,2010-11-08,464.23
4181,871,2019-04-10,816.38
4182,934,2017-05-13,5409.68
4183,42,2015-06-02,976.55
4184,48,2011-07-08,1216.27
4185,606,2018-09-13,3455.4
4186,732,2016-04-23,6269.46
4187,333,2019-10-10,9382.38
4188,268,2014-03-14,73.31
4189,4,2013-02-10,8952.18
4190,870,2015-02-09,715.17
4191,207,2017-10-31,8586.83
4192,848,2011-03-29,52.38
4193,317,2011-09-10,7688.7
4194,318,2019-03-10,950.87
4195,727,2012-11-16,9089.29
4196,405,2015-09-13,206.1
4197,41,2014-12-18,7257.64
4198,455,2018-11-22,3225.99
4199,23,2015-04-30,485.03
4200,265,2019-07-21,477.82
4201,162,2012-10-18,3310.39
4202,590,2014-01-20,6278.29
4203,538,2013-12-19,733.0
4204,329,2014-01-22,5740.06
4205,676,2020-03-28,1981.78
4206,395,2017-06-26,215.29
4207,455,2015-10-19,288.73
4208,361,2014-04-28,795.49
4209,767,2015-11-12,311.03
4210,289,2018-07-01,357.32
4211,788,2012-04-20,8583.33
4212,585,2017-05-26,365.38
4213,524,2012-04-08,866.02
4214,168,2010-11-30,454.95
4215,54,2016-06-01,254.3
4216,44,2014-09-09,1677.77
4217,155,2015-01-05,2775.79
4218,350,2016-12-05,44.91
4219,425,2010-11-17,215.13
4220,993,2013-05-21,90.54
4221,400,2011-04-07,9746.8
4222,970,2018-04-12,692.43
4223,312,2015-06-23,393.97
4224,333,2019-06-03,286.03
4225,615,2016-04-22,2869.21
4226,429,2016-10-04,346.15
4227,659,2015-06-07,9838.93
4228,498,2019-06-01,88.89
4229,147,2019-11-02,305.41
4230,713,2019-07-14,5849.91
4231,757,2010-12-29,1342.27
4232,978,2019-11-02,6332.85
4233,801,2019-06-24,4948.14
4234,146,2017-01-16,60.12
4235,101,2014-09-10,3902.8
4236,42,2020-07-31,310.57
4237,906,2010-12-11,449.38
4238,50,2018-02-25,6539.45
4239,23,2017-10-04,8508.7
4240,899,2019-05-07,4530.21
4241,646,2018-07-28,949.24
4242,430,2014-05-14,8032.68
4243,821,2018-12-28,1341.16
4244,933,2019-09-15,5006.62
4245,570,2011-04-26,6206.34
4246,171,2015-01-11,774.73
4247,420,2014-09-30,502.56
4248,881,2010-09-17,89.24
4249,205,2018-10-18,945.83
4250,238,2016-02-04,6463.63
4251,221,2014-04-10,467.68
4252,322,2011-10-29,638.98
4253,797,2019-10-20,110.31
4254,222,2011-09-05,8534.34
4255,250,2018-06-09,751.08
4256,908,2016-10-20,272.89
4257,364,2019-02-07,963.91
4258,498,2010-06-15,725.1
4259,69,2017-07-14,384.5
4260,255,2010-09-03,5673.35
4261,351,2018-10-31,874.51
4262,855,2011-09-29,5080.27
4263,288,2019-01-27,8392.01
4264,699,2011-07-21,939.42
4265,348,2011-12-09,738.21
4266,535,2011-11-17,143.42
4267,605,2010-05-13,9525.81
4268,1,2015-06-09,162.28
4269,476,2011-11-08,3396.75
4270,412,2011-07-26,490.44
4271,210,2016-06-03,657.42
4272,966,2020-08-24,713.14
4273,962,2015-09-19,4989.11
4274,452,2018-10-02,33.45
4275,198,2013-09-27,2870.12
4276,575,2015-06-09,7341.53
4277,924,2014-06-20,9770.32
4278,526,2013-05-03,7755.86
4279,284,2011-08-31,933.73
4280,744,2018-07-23,343.91
4281,799,2015-08-15,7041.74
4282,605,2013-05-30,9825.54
4283,102,2012-06-17,8857.83
4284,986,2017-03-24,8030.09
4285,942,2017-12-14,2558.87
4286,884,2017-03-22,868.76
4287,577,2019-06-17,938.19
4288,25,2015-07-08,6089.63
4289,858,2016-02-12,1945.28
4290,344,2011-01-17,111.03
4291,123,2013-09-24,9495.54
4292,433,2013-04-14,523.76
4293,761,2018-08-31,8778.48
4294,200,2017-12-28,9007.25
4295,502,2018-12-22,121.93
4296,277,2017-03-27,8172.22
4297,756,2017-05-24,2452.49
4298,674,2018-02-17,3443.11
4299,624,2011-03-23,3057.9
4300,525,2019-11-11,440.6
4301,984,2014-07-20,573.52
4302,751,2016-08-07,465.58
4303,946,2013-06-19,1532.45
4304,378,2013-06-07,2327.18
