id_credbanco,id_cliente,data_credito,valor_credito,tipo_credito
2594,273,2016-10-12,229.66,crédito transferência
2595,922,2010-09-06,113.41,crédito transferência
2596,260,2015-02-18,2324.46,crédito transferência
2597,199,2016-11-19,1592.14,crédito transferência
2598,690,2013-11-08,7473.77,crédito transferência
2599,398,2013-11-24,5687.55,crédito transferência
2600,145,2015-03-09,762.93,crédito transferência
2601,483,2016-04-30,420.03,boleto
2602,262,2012-05-10,9382.99,boleto
2603,822,2019-06-28,450.85,boleto
2604,784,2019-10-01,727.22,crédito transferência
2605,431,2015-04-29,220.42,crédito transferência
2606,801,2017-12-13,812.26,boleto
2607,771,2011-01-19,5623.81,crédito transferência
2608,669,2015-11-20,437.93,boleto
2609,451,2012-04-15,1000.94,boleto
2610,949,2012-09-14,93.12,crédito transferência
2611,366,2011-08-13,896.4,crédito transferência
2612,259,2016-01-29,2629.98,boleto
2613,777,2010-01-04,179.39,crédito transferência
2614,76,2016-10-27,86.89,crédito transferência
2615,687,2010-01-27,412.0,boleto
2616,74,2019-09-03,7291.0,boleto
2617,38,2011-05-20,767.83,boleto
2618,866,2012-10-15,184.86,crédito transferência
2619,401,2017-07-13,9856.23,crédito transferência
2620,87,2020-01-02,428.41,crédito transferência
2621,343,2017-06-05,9778.69,boleto
2622,486,2012-06-12,8718.06,crédito transferência
2623,351,2015-08-01,3052.39,crédito transferência
2624,16,2014-12-22,501.42,boleto
2625,471,2013-05-09,386.23,crédito transferência
2626,581,2011-08-27,890.65,boleto
2627,337,2014-09-06,409.03,crédito transferência
2628,464,2016-05-13,2482.77,crédito transferência
2629,127,2016-12-05,3558.54,boleto
2630,349,2020-04-20,437.67,boleto
2631,594,2012-03-22,1887.95,boleto
2632,587,2018-09-30,6936.96,boleto
2633,415,2013-05-29,8668.98,boleto
2634,990,2014-03-09,532.55,boleto
2635,996,2014-05-04,1442.1,crédito transferência
2636,512,2013-04-12,920.27,crédito transferência
2637,528,2011-11-29,537.73,boleto
2638,974,2018-05-02,2240.7,boleto
2639,689,2015-12-09,642.76,boleto
2640,442,2012-01-29,656.53,crédito transferência
2641,193,2012-11-26,515.8,boleto
2642,844,2012-05-23,4563.84,crédito transferência
2643,598,2016-03-15,6101.9,boleto
2644,113,2010-05-30,3667.58,crédito transferência
2645,51,2017-10-23,651.6,boleto
2646,860,2017-06-06,612.66,crédito transferência
2647,473,2019-08-14,663.78,crédito transferência
2648,573,2019-02-07,7940.73,crédito transferência
2649,394,2015-07-23,714.55,boleto
2650,500,2014-02-04,591.7,boleto
2651,714,2020-01-10,455.71,crédito transferência
2652,652,2016-11-08,10.26,boleto
2653,399,2014-09-19,4713.2,boleto
2654,916,2011-04-21,1878.26,crédito transferência
2655,941,2011-05-14,964.04,crédito transferência
2656,603,2012-12-31,198.65,boleto
2657,323,2015-05-29,643.65,boleto
2658,274,2019-03-03,5975.92,crédito transferência
2659,561,2012-11-29,645.38,boleto
2660,469,2012-10-05,8624.58,boleto
2661,305,2010-05-05,4243.3,crédito transferência
2662,289,2016-09-05,519.58,boleto
2663,90,2017-07-06,361.44,crédito transferência
2664,601,2014-06-05,4338.16,crédito transferência
2665,269,2017-12-16,27.28,boleto
2666,832,2014-03-26,909.82,boleto
2667,932,2013-11-21,345.29,boleto
2668,77,2010-08-24,300.17,boleto
2669,732,2016-08-28,825.91,boleto
2670,358,2011-04-29,7579.57,crédito transferência
2671,769,2017-02-07,894.7,boleto
2672,4,2014-11-10,7.61,boleto
2673,178,2011-02-27,380.06,boleto
2674,991,2010-03-29,7782.97,boleto
2675,699,2017-02-09,4073.63,crédito transferência
2676,941,2014-04-18,939.37,boleto
2677,29,2017-06-09,934.0,boleto
2678,214,2013-11-14,7299.04,crédito transferência
2679,138,2014-08-28,347.95,crédito transferência
2680,433,2012-12-29,8344.89,boleto
2681,850,2013-09-07,8043.44,crédito transferência
2682,822,2010-08-07,389.63,crédito transferência
2683,448,2014-01-23,96.31,crédito transferência
2684,138,2010-12-16,688.01,crédito transferência
2685,491,2016-08-29,563.9,crédito transferência
2686,528,2012-02-22,919.1,boleto
2687,421,2010-05-04,578.44,crédito transferência
2688,480,2020-02-20,626.28,boleto
2689,478,2016-01-13,830.99,boleto
2690,625,2015-01-07,631.43,crédito transferência
2691,112,2011-11-07,2727.54,boleto
2692,397,2018-08-30,943.58,boleto
2693,362,2010-08-12,166.85,crédito transferência
2694,504,2014-05-12,3098.42,boleto
2695,973,2019-01-26,4387.42,boleto
2696,518,2019-11-27,781.4,boleto
2697,320,2016-08-20,1166.68,crédito transferência
2698,340,2015-12-17,6128.96,boleto
2699,443,2019-03-12,968.73,crédito transferência
2700,852,2016-05-20,1998.91,crédito transferência
2701,647,2019-01-05,716.73,boleto
2702,26,2010-11-22,7727.43,boleto
2703,926,2013-09-06,192.74,boleto
2704,893,2016-06-02,816.89,crédito transferência
2705,597,2013-03-03,4116.2,crédito transferência
2706,434,2013-06-06,8730.39,crédito transferência
2707,700,2012-01-28,8152.59,boleto
2708,561,2011-10-22,578.39,crédito transferência
2709,599,2010-11-26,891.56,crédito transferência
2710,905,2010-07-17,461.25,boleto
2711,424,2012-06-22,9687.67,crédito transferência
2712,562,2020-02-01,254.54,boleto
2713,567,2019-01-14,2782.76,crédito transferência
2714,514,2016-07-23,7499.21,crédito transferência
2715,200,2012-09-22,6968.91,crédito transferência
2716,399,2017-04-25,153.98,crédito transferência
2717,670,2016-02-28,411.9,crédito transferência
2718,839,2013-05-26,4171.29,crédito transferência
2719,59,2010-10-05,585.03,crédito transferência
2720,435,2017-10-22,411.7,boleto
2721,176,2015-11-19,467.59,crédito transferência
2722,652,2015-09-14,274.05,crédito transferência
2723,305,2013-01-10,279.08,boleto
2724,848,2010-01-14,2061.73,crédito transferência
2725,464,2013-12-27,750.77,boleto
2726,251,2018-07-21,1483.42,boleto
2727,753,2013-04-12,948.21,boleto
2728,528,2014-10-28,907.25,boleto
2729,732,2011-08-03,671.4,boleto
2730,821,2010-07-13,5841.74,boleto
2731,817,2010-03-02,4.74,boleto
2732,395,2020-03-01,337.3,boleto
2733,792,2018-02-08,4464.88,crédito transferência
2734,31,2012-09-15,633.9,boleto
2735,820,2012-10-27,2651.74,crédito transferência
2736,127,2013-08-17,4450.09,boleto
2737,97,2014-10-21,1475.75,boleto
2738,87,2014-06-24,434.23,boleto
2739,471,2011-08-11,5184.69,boleto
2740,908,2018-10-08,6749.32,crédito transferência
2741,881,2012-12-12,3575.34,crédito transferência
2742,442,2016-11-24,407.27,crédito transferência
2743,102,2016-09-19,597.62,crédito transferência
2744,891,2016-02-28,3317.52,crédito transferência
2745,925,2019-11-28,2973.45,crédito transferência
2746,905,2013-11-24,437.46,crédito transferência
2747,460,2019-04-28,2363.77,boleto
2748,23,2019-05-07,737.15,crédito transferência
2749,335,2019-02-22,5668.56,crédito transferência
2750,744,2016-03-01,4874.1,crédito transferência
2751,606,2012-12-28,869.99,crédito transferência
2752,337,2019-05-07,7683.78,crédito transferência
2753,96,2015-05-30,500.54,crédito transferência
2754,108,2011-10-13,76.3,crédito transferência
2755,93,2013-10-17,798.76,crédito transferência
2756,801,2019-08-20,7962.85,crédito transferência
2757,73,2013-07-27,108.05,boleto
2758,162,2017-09-24,8048.67,boleto
2759,697,2017-02-27,703.86,boleto
2760,227,2019-12-11,4012.52,crédito transferência
2761,379,2012-11-03,453.81,crédito transferência
2762,451,2016-01-31,7275.89,boleto
2763,938,2014-05-15,480.96,crédito transferência
2764,774,2018-10-31,28.34,boleto
2765,485,2013-05-16,111.9,crédito transferência
2766,427,2020-04-23,335.2,boleto
2767,252,2016-05-06,470.12,boleto
2768,729,2015-01-09,742.93,crédito transferência
2769,80,2020-01-08,7831.03,crédito transferência
2770,345,2013-07-02,12.35,boleto
2771,568,2015-07-27,201.76,boleto
2772,636,2018-12-12,2537.14,crédito transferência
2773,96,2019-02-13,911.04,crédito transferência
2774,710,2015-10-09,484.04,boleto
2775,251,2010-09-14,994.2,boleto
2776,655,2018-05-05,664.7,boleto
2777,993,2020-05-11,1338.41,crédito transferência
2778,641,2010-08-03,8263.65,boleto
2779,506,2015-11-07,2741.81,boleto
2780,66,2017-12-26,132.29,boleto
2781,65,2010-09-24,575.35,crédito transferência
2782,114,2018-02-24,2733.92,crédito transferência
2783,406,2015-08-08,942.59,crédito transferência
2784,127,2017-06-17,7154.97,crédito transferência
2785,24,2013-10-13,2538.69,boleto
2786,360,2014-01-20,674.64,boleto
2787,6,2012-03-10,8475.74,boleto
2788,993,2019-01-27,4797.7,crédito transferência
2789,169,2013-11-15,4920.09,crédito transferência
2790,855,2016-01-15,941.81,crédito transferência
2791,219,2016-10-10,7743.21,boleto
2792,291,2017-03-31,292.97,boleto
2793,257,2016-04-09,3388.34,crédito transferência
2794,93,2016-07-27,360.21,boleto
2795,422,2013-10-08,999.66,crédito transferência
2796,455,2019-07-08,3.68,crédito transferência
2797,782,2012-01-03,3407.38,boleto
2798,311,2019-10-20,9436.26,crédito transferência
2799,864,2014-08-09,7153.98,boleto
2800,960,2012-10-08,973.53,crédito transferência
2801,98,2015-05-15,2538.02,boleto
2802,215,2015-04-29,195.66,boleto
2803,604,2016-05-01,5098.48,crédito transferência
2804,59,2014-09-14,3680.61,crédito transferência
2805,40,2020-02-06,936.21,boleto
2806,847,2017-06-25,26.59,boleto
2807,580,2012-01-26,518.39,crédito transferência
2808,321,2015-08-27,8843.02,crédito transferência
2809,61,2019-05-18,7104.74,crédito transferência
2810,959,2019-10-20,62.1,crédito transferência
2811,378,2019-09-23,5503.71,crédito transferência
2812,791,2019-02-13,262.75,crédito transferência
2813,459,2017-02-16,526.91,crédito transferência
2814,672,2015-10-16,6947.19,crédito transferência
2815,442,2015-05-10,6700.22,crédito transferência
2816,309,2013-10-18,6747.52,crédito transferência
2817,980,2020-04-23,7865.18,crédito transferência
2818,58,2010-10-16,768.73,boleto
2819,443,2019-05-25,6065.69,boleto
2820,295,2016-01-12,222.39,boleto
2821,383,2011-02-12,6884.12,boleto
2822,109,2014-06-28,5634.3,crédito transferência
2823,249,2020-01-18,7100.62,crédito transferência
2824,150,2018-08-04,2761.9,crédito transferência
2825,2,2015-10-11,464.15,crédito transferência
2826,644,2012-02-15,566.38,crédito transferência
2827,711,2014-09-21,9878.6,boleto
2828,210,2015-02-18,2878.22,boleto
2829,57,2017-07-04,794.6,crédito transferência
2830,40,2017-10-19,5320.5,boleto
2831,746,2016-11-29,1827.7,crédito transferência
2832,355,2012-06-16,5889.06,crédito transferência
2833,178,2012-09-29,158.33,crédito transferência
2834,313,2018-09-21,113.55,crédito transferência
2835,891,2012-06-03,974.78,crédito transferência
2836,182,2014-01-09,440.48,crédito transferência
2837,3,2015-02-06,731.34,boleto
2838,704,2012-04-25,495.17,boleto
2839,893,2013-07-11,572.9,boleto
2840,154,2019-11-06,5883.76,crédito transferência
2841,41,2015-04-30,115.85,boleto
2842,283,2020-01-04,126.96,boleto
2843,128,2014-06-01,185.7,crédito transferência
2844,954,2020-02-20,8636.33,boleto
2845,595,2013-09-30,898.86,crédito transferência
2846,822,2012-02-16,457.01,crédito transferência
2847,628,2016-01-31,714.76,crédito transferência
2848,809,2014-06-07,42.62,crédito transferência
2849,629,2015-02-12,5238.51,crédito transferência
2850,701,2016-01-02,5159.98,boleto
2851,680,2015-05-22,643.41,boleto
2852,757,2018-08-02,9795.34,boleto
2853,108,2019-08-26,228.17,crédito transferência
2854,129,2018-01-08,9600.37,boleto
2855,593,2013-08-20,2965.85,boleto
2856,275,2018-05-02,854.45,boleto
2857,84,2018-04-11,8442.6,crédito transferência
2858,519,2012-05-30,259.59,boleto
2859,481,2017-01-30,742.49,boleto
2860,604,2019-08-14,732.4,boleto
2861,13,2017-07-22,1483.34,crédito transferência
2862,848,2016-08-04,9098.99,crédito transferência
2863,168,2015-04-02,93.05,crédito transferência
2864,2,2020-05-02,194.92,crédito transferência
2865,540,2018-12-14,990.15,boleto
2866,156,2011-06-11,992.55,crédito transferência
2867,599,2017-05-12,227.72,boleto
2868,795,2015-08-29,4881.72,crédito transferência
2869,762,2019-05-10,9.86,boleto
2870,90,2013-07-30,675.43,crédito transferência
2871,983,2013-01-22,774.99,crédito transferência
2872,774,2014-08-08,8706.1,boleto
2873,786,2014-12-29,7969.47,boleto
2874,605,2010-10-26,2373.97,crédito transferência
2875,583,2019-11-20,5175.64,boleto
2876,469,2014-01-15,104.22,boleto
2877,967,2018-10-08,463.0,boleto
2878,602,2011-12-08,693.28,crédito transferência
2879,250,2017-05-04,362.6,crédito transferência
2880,41,2017-02-03,5217.3,boleto
2881,70,2018-07-10,5538.22,crédito transferência
2882,797,2014-12-04,4073.02,crédito transferência
2883,947,2019-11-27,552.72,boleto
2884,178,2010-11-10,1571.93,boleto
2885,166,2019-05-07,805.09,boleto
2886,541,2015-06-09,7304.95,boleto
2887,10,2017-05-31,268.09,boleto
2888,951,2011-08-23,3958.06,crédito transferência
2889,881,2018-01-23,970.1,boleto
2890,881,2018-11-06,9119.46,boleto
2891,302,2013-12-18,486.16,boleto
2892,764,2018-06-03,836.99,boleto
2893,212,2020-01-21,531.88,boleto
2894,341,2015-08-05,361.94,crédito transferência
2895,743,2012-07-01,305.94,crédito transferência
2896,519,2013-02-11,911.3,boleto
2897,352,2014-07-14,561.23,boleto
2898,226,2019-01-03,210.0,crédito transferência
2899,874,2020-05-04,20.98,crédito transferência
2900,542,2016-04-13,962.68,crédito transferência
2901,817,2016-12-02,5928.88,boleto
2902,109,2010-10-05,820.11,crédito transferência
2903,142,2014-05-02,735.93,crédito transferência
2904,921,2012-03-13,817.63,crédito transferência
2905,187,2014-01-11,9080.89,boleto
2906,234,2015-07-23,6581.21,crédito transferência
2907,223,2019-07-19,129.96,boleto
2908,381,2019-01-28,2559.85,crédito transferência
2909,719,2019-10-05,1923.46,crédito transferência
2910,199,2013-04-23,468.59,crédito transferência
2911,32,2014-02-02,579.25,crédito transferência
2912,239,2013-03-17,3357.95,crédito transferência
2913,240,2010-12-14,2217.58,crédito transferência
2914,6,2014-04-21,2760.81,crédito transferência
2915,928,2015-05-21,37.68,boleto
2916,26,2011-11-30,3117.04,crédito transferência
2917,360,2010-02-28,9343.95,crédito transferência
2918,684,2014-09-25,9477.12,boleto
2919,879,2019-05-07,500.36,boleto
2920,132,2019-03-07,95.23,crédito transferência
2921,891,2015-03-21,457.01,boleto
2922,843,2011-10-08,7273.15,boleto
2923,83,2010-03-24,948.94,boleto
2924,490,2016-10-25,284.7,boleto
2925,661,2017-04-01,960.6,boleto
2926,79,2020-05-20,6154.47,boleto
2927,158,2017-05-30,9826.46,boleto
2928,145,2015-10-17,1369.06,boleto
2929,317,2018-10-04,7622.02,boleto
2930,353,2015-10-28,911.35,boleto
2931,700,2013-04-03,504.95,boleto
2932,695,2010-11-12,4518.9,boleto
2933,437,2016-05-07,129.49,crédito transferência
2934,387,2010-05-16,9265.18,boleto
2935,366,2018-06-23,7736.01,boleto
2936,370,2017-08-19,2363.06,boleto
2937,89,2011-12-11,1338.55,crédito transferência
2938,551,2010-06-26,9885.99,boleto
2939,52,2013-10-15,8128.91,boleto
2940,448,2015-07-15,801.97,boleto
2941,299,2017-12-12,606.4,crédito transferência
2942,710,2018-08-19,114.13,crédito transferência
2943,112,2013-05-16,8991.82,boleto
2944,124,2017-07-21,729.09,boleto
2945,780,2013-09-06,3661.56,crédito transferência
2946,370,2018-09-27,742.75,crédito transferência
2947,782,2017-06-06,7340.37,boleto
2948,912,2016-07-14,2831.5,crédito transferência
2949,679,2015-02-26,295.92,crédito transferência
2950,674,2013-07-18,184.68,boleto
2951,239,2013-01-06,969.06,crédito transferência
2952,390,2015-04-30,74.45,boleto
2953,428,2010-11-09,318.83,crédito transferência
2954,414,2017-04-04,6520.86,crédito transferência
2955,238,2010-04-12,7001.47,boleto
2956,74,2015-07-26,1858.46,crédito transferência
2957,530,2010-09-22,5738.01,crédito transferência
2958,426,2019-09-10,6822.99,crédito transferência
2959,536,2015-02-27,294.55,crédito transferência
2960,744,2011-03-10,928.55,crédito transferência
2961,534,2011-02-18,84.43,boleto
2962,54,2016-04-18,989.57,crédito transferência
2963,468,2017-12-20,5102.41,boleto
2964,201,2014-05-10,2773.54,crédito transferência
2965,782,2019-02-27,379.34,boleto
2966,789,2015-03-23,3376.46,crédito transferência
2967,374,2014-10-07,4739.89,crédito transferência
2968,614,2019-07-26,752.93,boleto
2969,332,2016-09-24,7772.43,crédito transferência
2970,471,2010-04-01,32.84,boleto
2971,465,2014-04-17,163.55,crédito transferência
2972,697,2010-04-16,4026.25,boleto
2973,759,2018-05-09,434.64,crédito transferência
2974,79,2017-11-06,4290.7,crédito transferência
2975,563,2017-08-10,354.78,crédito transferência
2976,480,2017-07-30,463.68,crédito transferência
2977,344,2013-07-09,1276.82,crédito transferência
2978,573,2013-03-13,9172.88,crédito transferência
2979,533,2012-11-21,299.31,crédito transferência
2980,715,2014-09-16,5458.22,crédito transferência
2981,614,2018-05-20,8695.92,crédito transferência
2982,692,2010-06-05,9208.39,boleto
2983,524,2014-03-21,86.94,crédito transferência
2984,162,2016-01-02,3588.22,boleto
2985,910,2013-09-26,2822.01,boleto
2986,928,2017-05-25,9817.36,crédito transferência
2987,544,2014-06-18,649.46,crédito transferência
2988,301,2019-07-13,786.24,crédito transferência
2989,404,2016-07-22,495.97,boleto
2990,213,2015-11-14,5754.07,boleto
2991,79,2014-01-31,589.85,boleto
2992,556,2017-02-22,272.26,crédito transferência
2993,627,2010-12-03,317.27,crédito transferência
2994,622,2016-07-06,252.2,boleto
2995,517,2014-06-10,7125.74,crédito transferência
2996,154,2018-12-20,908.14,crédito transferência
2997,929,2012-08-29,1660.69,crédito transferência
2998,562,2020-02-14,4943.48,crédito transferência
2999,191,2017-12-05,6679.16,crédito transferência
3000,912,2011-11-22,386.48,crédito transferência
3001,563,2019-10-19,332.64,crédito transferência
3002,45,2014-01-22,563.5,boleto
3003,206,2011-04-10,4018.88,boleto
3004,777,2012-11-19,1203.39,crédito transferência
3005,946,2016-04-29,6091.59,boleto
3006,326,2013-04-26,3705.64,boleto
3007,384,2013-04-02,376.77,crédito transferência
3008,999,2017-12-16,6290.19,boleto
3009,328,2019-06-04,720.09,crédito transferência
3010,432,2014-12-08,543.16,crédito transferência
3011,289,2013-03-01,347.85,crédito transferência
3012,309,2013-04-29,821.54,crédito transferência
3013,313,2013-07-15,29.83,boleto
3014,870,2014-01-10,273.08,boleto
3015,626,2014-09-18,8537.99,crédito transferência
3016,502,2016-09-11,6889.09,boleto
3017,819,2018-06-02,336.06,crédito transferência
3018,328,2020-01-15,550.67,boleto
3019,510,2015-12-12,772.91,crédito transferência
3020,922,2016-06-20,546.53,crédito transferência
3021,727,2015-11-30,267.42,boleto
3022,720,2012-10-26,266.26,crédito transferência
3023,786,2010-01-28,263.53,boleto
3024,29,2010-05-25,583.13,boleto
3025,869,2010-09-16,590.8,boleto
3026,633,2017-12-23,6332.05,boleto
3027,831,2010-08-31,7033.93,boleto
3028,666,2013-08-12,1816.25,boleto
3029,292,2018-01-29,380.1,boleto
3030,97,2018-11-06,9507.65,boleto
3031,413,2012-02-02,3909.66,boleto
3032,151,2013-12-13,6492.42,crédito transferência
3033,221,2017-01-30,311.42,crédito transferência
3034,276,2015-04-16,2213.79,crédito transferência
3035,197,2016-09-15,6150.63,boleto
3036,474,2016-08-13,6598.43,boleto
3037,657,2017-08-25,296.81,crédito transferência
3038,656,2018-04-26,459.92,boleto
3039,74,2012-04-23,349.14,boleto
3040,71,2011-04-04,157.27,boleto
3041,12,2018-10-19,995.72,boleto
3042,454,2011-04-21,720.37,crédito transferência
3043,753,2011-12-26,6056.63,boleto
3044,664,2010-08-30,9229.38,boleto
3045,329,2016-02-07,5322.04,crédito transferência
3046,315,2015-06-08,4987.01,crédito transferência
3047,656,2016-05-02,877.16,crédito transferência
3048,19,2016-09-14,785.92,boleto
3049,742,2010-07-04,108.57,crédito transferência
3050,517,2017-03-09,830.72,crédito transferência
3051,438,2010-02-02,339.0,crédito transferência
3052,895,2016-07-16,128.81,boleto
3053,166,2018-10-23,7394.53,crédito transferência
3054,333,2015-01-04,6060.35,crédito transferência
3055,490,2010-04-25,1047.07,boleto
3056,812,2014-03-09,424.14,crédito transferência
3057,722,2014-07-23,972.88,boleto
3058,792,2012-11-25,6957.32,crédito transferência
3059,726,2018-09-20,828.94,boleto
3060,343,2017-02-10,5354.77,crédito transferência
3061,234,2010-05-25,846.77,boleto
3062,202,2013-06-16,9020.05,boleto
3063,80,2012-09-10,299.44,crédito transferência
3064,944,2017-10-02,9430.32,boleto
3065,650,2011-04-14,688.46,crédito transferência
3066,186,2014-01-31,360.19,crédito transferência
3067,330,2010-06-10,1318.97,crédito transferência
3068,924,2017-07-01,2219.72,crédito transferência
3069,141,2016-11-01,8054.32,boleto
3070,530,2011-03-12,303.95,crédito transferência
3071,829,2019-02-24,604.48,boleto
3072,676,2015-06-12,866.18,boleto
3073,559,2010-11-23,631.7,boleto
3074,236,2010-11-22,1695.37,crédito transferência
3075,888,2017-12-08,8632.59,crédito transferência
3076,204,2020-03-10,925.91,crédito transferência
3077,273,2012-09-01,3528.1,crédito transferência
3078,237,2018-01-09,4162.62,boleto
3079,994,2017-06-19,428.82,boleto
3080,96,2010-07-29,162.37,boleto
3081,725,2017-03-09,979.14,boleto
3082,572,2010-07-26,949.97,boleto
3083,879,2018-06-24,320.63,boleto
3084,546,2014-06-28,518.38,crédito transferência
3085,673,2013-01-26,714.23,crédito transferência
3086,529,2016-05-23,1814.03,boleto
3087,592,2010-09-25,544.02,crédito transferência
3088,392,2015-02-20,4174.93,boleto
3089,446,2015-08-27,558.47,crédito transferência
3090,258,2010-07-02,7652.25,boleto
3091,998,2012-10-07,915.89,crédito transferência
3092,701,2014-12-09,7370.81,boleto
3093,54,2011-09-07,4815.42,boleto
3094,517,2020-04-04,308.54,crédito transferência
3095,425,2017-09-18,1373.27,boleto
3096,394,2012-01-30,1857.4,boleto
3097,771,2014-07-21,217.23,boleto
3098,931,2019-01-10,139.25,crédito transferência
3099,30,2016-04-16,225.17,boleto
3100,289,2012-07-10,4223.29,crédito transferência
3101,253,2015-02-04,905.15,boleto
3102,523,2016-04-07,4753.11,boleto
3103,521,2018-03-09,710.25,boleto
3104,281,2013-11-15,78.78,boleto
3105,740,2016-05-23,741.3,boleto
3106,786,2012-09-19,942.44,crédito transferência
3107,638,2018-07-30,984.34,crédito transferência
3108,501,2011-10-02,429.84,crédito transferência
3109,286,2018-09-23,191.22,boleto
3110,927,2015-06-21,815.69,boleto
3111,966,2017-11-28,571.21,boleto
3112,506,2011-02-15,44.5,boleto
3113,809,2018-09-03,9573.09,boleto
3114,176,2013-10-09,727.57,boleto
3115,683,2018-04-29,868.5,boleto
3116,459,2014-08-25,389.74,crédito transferência
3117,688,2017-07-23,2343.03,crédito transferência
3118,141,2011-06-14,758.6,crédito transferência
3119,750,2019-03-23,647.82,crédito transferência
3120,443,2017-05-23,698.48,crédito transferência
3121,596,2018-01-01,5786.86,boleto
3122,250,2011-07-01,846.15,crédito transferência
3123,240,2014-06-10,177.14,boleto
3124,448,2016-11-19,548.86,boleto
3125,364,2013-10-24,103.88,crédito transferência
3126,946,2011-06-14,686.16,crédito transferência
3127,874,2011-08-05,4743.13,crédito transferência
3128,278,2013-01-21,2165.84,crédito transferência
3129,48,2010-02-14,5734.58,boleto
3130,238,2019-12-06,3455.26,crédito transferência
3131,680,2016-12-07,527.76,boleto
3132,42,2014-08-08,853.5,crédito transferência
3133,338,2019-07-07,9871.45,crédito transferência
3134,714,2011-06-02,1045.25,crédito transferência
3135,851,2012-11-20,606.35,crédito transferência
3136,456,2017-01-29,575.27,crédito transferência
3137,165,2016-10-26,670.59,boleto
3138,997,2011-06-15,4144.47,crédito transferência
3139,515,2016-07-22,91.7,boleto
3140,136,2012-11-14,858.6,boleto
3141,477,2016-04-04,14.61,boleto
3142,898,2013-11-22,2302.38,crédito transferência
3143,771,2017-04-07,5710.78,boleto
3144,673,2012-06-28,4290.07,crédito transferência
3145,652,2017-11-01,5342.31,boleto
3146,828,2014-11-06,2028.37,boleto
3147,925,2011-01-11,314.38,boleto
3148,289,2018-04-13,760.27,boleto
3149,28,2018-01-05,523.59,boleto
3150,920,2014-07-05,4788.23,crédito transferência
3151,294,2016-08-10,50.88,crédito transferência
3152,699,2019-01-14,973.71,boleto
3153,253,2013-06-05,469.81,crédito transferência
3154,46,2017-03-14,1369.57,boleto
3155,19,2013-02-27,7651.05,boleto
3156,333,2016-06-23,5335.76,boleto
3157,535,2013-04-06,558.49,boleto
3158,478,2018-08-06,4222.94,boleto
3159,403,2016-04-13,465.86,boleto
3160,50,2015-12-14,9476.59,boleto
3161,454,2019-05-28,912.55,boleto
3162,462,2014-03-13,227.86,boleto
3163,199,2020-04-22,9225.64,boleto
3164,681,2019-11-10,603.61,crédito transferência
3165,915,2014-12-12,840.3,boleto
3166,339,2014-05-09,14.34,crédito transferência
3167,970,2014-10-17,5333.26,crédito transferência
3168,483,2010-12-09,214.65,crédito transferência
3169,486,2017-02-14,1159.86,boleto
3170,712,2013-04-09,4940.37,boleto
3171,503,2016-02-14,588.44,crédito transferência
3172,183,2012-02-22,769.94,crédito transferência
3173,315,2014-01-25,276.82,boleto
3174,696,2019-02-27,156.59,crédito transferência
3175,722,2015-09-19,323.33,boleto
3176,871,2011-08-31,945.86,crédito transferência
3177,892,2019-11-08,522.94,crédito transferência
3178,837,2016-02-10,50.41,boleto
3179,61,2017-02-25,8385.05,boleto
3180,757,2010-02-07,8818.93,boleto
3181,261,2012-11-18,1577.33,boleto
3182,244,2014-06-05,548.52,crédito transferência
3183,719,2013-03-01,2749.94,crédito transferência
3184,800,2016-01-08,7737.44,crédito transferência
3185,383,2013-12-05,396.56,crédito transferência
3186,631,2012-07-04,976.52,crédito transferência
3187,820,2017-10-28,93.42,crédito transferência
3188,416,2012-08-19,9.05,boleto
3189,421,2013-11-18,2888.18,boleto
3190,596,2019-06-05,8133.52,crédito transferência
3191,834,2010-10-19,168.48,boleto
3192,5,2015-01-16,5215.23,crédito transferência
3193,695,2013-01-23,595.04,crédito transferência
3194,807,2011-08-27,540.98,boleto
3195,578,2018-02-28,901.25,boleto
3196,406,2015-08-10,3242.39,crédito transferência
3197,527,2018-07-28,2641.58,boleto
3198,251,2012-12-18,4935.83,boleto
3199,546,2017-06-30,4560.91,boleto
3200,448,2019-07-08,3074.69,crédito transferência
3201,495,2017-11-10,870.97,boleto
3202,415,2013-01-05,311.55,boleto
3203,332,2019-05-23,371.06,crédito transferência
3204,413,2014-09-23,8735.6,crédito transferência
3205,418,2018-01-30,4975.16,boleto
3206,312,2010-09-08,482.22,boleto
3207,274,2017-04-25,139.53,boleto
3208,436,2011-06-10,5968.25,crédito transferência
3209,409,2013-08-21,7501.87,crédito transferência
3210,158,2013-12-18,608.92,boleto
3211,269,2014-10-26,507.61,crédito transferência
3212,854,2019-11-19,3655.5,boleto
3213,1,2014-03-22,7541.66,boleto
3214,678,2012-10-28,199.59,crédito transferência
3215,309,2011-04-05,735.01,crédito transferência
3216,488,2015-07-28,248.54,boleto
3217,816,2019-07-20,552.58,boleto
3218,650,2018-03-23,85.99,boleto
3219,255,2015-09-29,3709.88,crédito transferência
3220,487,2016-03-22,4950.49,crédito transferência
3221,40,2020-01-06,789.04,boleto
3222,332,2013-11-28,102.39,boleto
3223,13,2015-05-28,5759.18,boleto
3224,305,2018-04-28,107.32,crédito transferência
3225,807,2011-09-06,9109.13,boleto
3226,791,2013-10-17,7047.88,boleto
3227,783,2019-03-30,6267.74,crédito transferência
3228,875,2011-03-13,4018.09,crédito transferência
3229,376,2015-11-06,2140.93,crédito transferência
